Time,Demand_s1,GasBase_s1,GasOption_s1,GasPeak_s1,SolarPower_s1,SpotMarket_s1,WindPower_s1,Demand_s2,GasBase_s2,GasOption_s2,GasPeak_s2,SolarPower_s2,SpotMarket_s2,WindPower_s2,Demand_s3,GasBase_s3,GasOption_s3,GasPeak_s3,SolarPower_s3,SpotMarket_s3,WindPower_s3,Demand_s4,GasBase_s4,GasOption_s4,GasPeak_s4,SolarPower_s4,SpotMarket_s4,WindPower_s4,Demand_s5,GasBase_s5,GasOption_s5,GasPeak_s5,SolarPower_s5,SpotMarket_s5,WindPower_s5
2021-01-01 12:15:00,9.60192,9.999999999951612,4.6652255521556697e-11,0.0,0.31,-0.7080799999959907,0.0,9.91008,9.999999999951612,-8.326360281923625e-14,0.0,0.56,-0.6499199999486596,0.0,9.99072,9.999999999951612,5.3644689848032964e-11,0.0,0.49,-0.4992800000030586,0.0,9.99072,9.999999999951612,3.1416548166878374e-11,0.0,0.33,-0.3392799999825106,1.7994182152031014e-12,9.7056,9.999999999951612,5.4032741571801244e-11,0.0,0.57,-0.8644000000043389,6.39793143183325e-13
2021-01-01 12:30:00,9.619200000000001,9.999999999951612,4.6232998051409485e-11,0.0,0.27,-0.6507999999955657,0.0,9.83808,9.999999999951612,-1.4808927686077739e-13,0.0,0.54,-0.7019199999013311,0.0,10.02528,9.999999999951612,5.388925407931485e-11,0.0,0.52,-0.49472000000330646,0.0,10.06848,9.999999999951612,2.8902062485816825e-11,0.0,0.15,-0.08151999997999085,1.7994182152031014e-12,9.774719999999999,9.999999999951612,5.261831016186005e-11,0.0,0.57,-0.7952800000026111,5.998060717343672e-13
2021-01-01 12:45:00,9.619200000000001,9.999999999951612,3.6449308514979665e-11,0.0,0.29,-0.6707999999857495,0.0,9.826559999999999,9.999999999951612,3.2603560456103934e-13,0.0,0.55,-0.723439999949198,0.0,10.02528,9.999999999951612,5.467796103788926e-11,0.0,0.53,-0.5047200000041401,0.0,10.008,9.999999999951612,2.626597325193981e-11,0.0,0.1,-0.09199999997735035,1.7994182152031014e-12,9.809280000000001,9.999999999951612,5.469811674063821e-11,0.0,0.55,-0.740720000004685,5.198319288364516e-13
2021-01-01 13:00:00,9.636479999999999,9.999999999951612,2.743068328535031e-11,0.0,0.35,-0.713519999976718,0.0,9.92736,9.999999999951612,5.474675273947123e-11,0.0,0.57,-0.642640000004233,0.0,10.051200000000001,9.999999999951612,5.4733731280799186e-11,0.0,0.42,-0.3688000000043696,1.5994828579583124e-13,10.0224,9.999999999951612,3.51674344807171e-11,0.0,0.06,-0.03759999998634714,1.879392358101017e-12,9.792,9.999999999951612,5.0646313489794196e-11,0.0,0.54,-0.7480000000004522,4.3985778593853593e-13
2021-01-01 13:15:00,9.68832,9.999999999951612,5.042627768450792e-11,0.0,0.26,-0.5716799999997906,0.0,9.999360000000001,9.999999999951612,5.446994462275964e-11,0.0,0.54,-0.5406400000039148,0.0,10.06848,9.999999999951612,5.471320785267556e-11,0.0,0.3,-0.231520000004386,1.9993535724478907e-13,9.99072,9.999999999951612,3.6777718786461286e-11,0.0,0.02,-0.029279999988040737,1.959366500998933e-12,9.78336,9.999999999951612,5.0351267358019945e-11,0.0,0.52,-0.736640000000074,3.598836430406203e-13
2021-01-01 13:30:00,9.78336,9.999999999951612,1.9739327470520272e-11,0.0,0.18,-0.3966399999690128,0.0,10.056959999999998,9.999999999951612,5.4557020111891114e-11,0.0,0.48,-0.42304000000400793,0.0,10.06848,9.999999999951612,5.473890215900306e-11,0.0,0.26,-0.19152000000441663,1.9993535724478907e-13,10.06848,9.999999999951612,3.461225908623022e-11,0.0,0.01,0.05848000001412746,1.959366500998933e-12,9.7488,9.999999999951612,5.192934034471586e-11,0.0,0.5,-0.7512000000016315,3.198965715916625e-13
2021-01-01 13:45:00,9.80064,9.999999999951612,1.9247368570629955e-11,0.0,0.08,-0.27935999996851896,0.0,9.89568,9.999999999951612,5.468684290480092e-11,0.0,0.46,-0.5643200000041537,0.0,10.0944,9.999999999951612,5.4743386571407617e-11,0.0,0.18,-0.0856000000044343,1.9993535724478907e-13,10.051200000000001,9.999999999951612,3.223560012737233e-11,0.0,0.0,0.05120000001655466,1.9193794295499747e-12,9.71424,9.999999999951612,4.977528197189144e-11,0.0,0.48,-0.7657599999994148,2.799095001427047e-13
2021-01-01 14:00:00,9.7488,9.999999999951612,-8.159686916217759e-13,0.0,0.08,-0.3311999999465874,0.0,9.8352,9.999999999951612,5.46642920746575e-11,0.0,0.46,-0.6248000000041822,0.0,10.06848,9.999999999951612,5.472929068551889e-11,0.0,0.24,-0.17152000000446999,2.3992242869374684e-13,10.03392,9.999999999951612,2.2363183477387667e-11,0.0,0.0,0.033920000026399375,1.959366500998933e-12,9.71424,9.999999999951612,5.4746727058850517e-11,0.0,0.46,-0.7457600000044721,2.3992242869374684e-13
2021-01-01 14:15:00,9.75744,9.999999999951612,-7.990798441905516e-13,0.0,0.09,-0.33255999994585866,0.0,9.8928,9.999999999951612,5.466298587028889e-11,0.0,0.43,-0.5372000000041837,0.0,10.07712,9.999999999951612,5.225502835159224e-11,0.0,0.32,-0.24288000000187965,2.3992242869374684e-13,10.051200000000001,9.999999999951612,3.1115940903604974e-11,0.0,0.0,0.051200000017716706,1.879392358101017e-12,9.650879999999999,9.999999999951612,5.4590502280568524e-11,0.0,0.42,-0.7691200000044037,2.799095001427047e-13
2021-01-01 14:30:00,9.78336,9.999999999951612,1.7348379598534506e-11,0.0,0.19,-0.40663999996661476,0.0,10.00224,9.999999999951612,5.46781897007488e-11,0.0,0.38,-0.37776000000419196,0.0,10.0944,9.999999999951612,5.1019276451002274e-11,0.0,0.36,-0.26560000000062967,2.3992242869374684e-13,10.0944,9.999999999951612,8.787419154789944e-12,0.0,0.0,0.09440000004021738,1.7594311437541437e-12,9.64512,9.999999999951612,5.400491482105294e-11,0.0,0.38,-0.7348800000037077,2.799095001427047e-13
